text,label
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
Elaborat zaštite okoliša za ocjenu o potrebi procjene utjecaja zahvata na okoliš
-
protok: do 100m3/h
-
pogon: elektromotorni
-
opremljen poklopcima s mehanizmom za zatvaranje
• promjenjiv signal tijekom jeseni u rasponu od -5% do 5% osim na području juga Hrvatske
• Termička snaga za zagrijavanje: 275 – 290 kW
• Dužina: cca. 24,1 m
• Širina: cca. 9,7 m
• Visina cca. 10,6 m
• Značajke: Područje Parka prirode »Dinara« važno je zbog očuvanih izvornih prirodnih
• Uredba o tvarima koje oštećuju ozonski sloj i fluoriranim stakleničkim plinovima
• Dobava materijala: tračni transporter
• Izlaz materijala: gravitacijski
• Promjer četke za čišćenje: 300 mm
• Pogon: elektromotorni
• Snaga: 3 kW
1.1. Nositelj zahvata
-
glavočić crnotrus (Pomatoschistus canestrinii) (cilj očuvanja: očuvana pogodna
staništa za vrstu (more i slatke vode blizu ušća sa muljevitim i pjeskovitim dnom te
oskudnom vegetacijom ili prekriveno algom Ulva sp.) unutar 19,5 km riječnog toka)
-
Značajna staništa:
-
62A0 Istočno submediteranski suhi travnjaci (Scorzoneretalia villosae) (cilj
očuvanja: očuvano 185 ha postojeće površine stanišnog tipa i 20 ha postojeće
površine stanišnog tipa koji dolazi u kompleksu sa stanišnim tipom 8210 Karbonatne
stijene s hazmofitskom vegetacijom),
-
8210 Karbonatne stijene s hazmofitskom vegetacijom (cilj očuvanja: očuvano 200
ha postojeće površine stanišnog tipa i 20 ha postojeće površine stanišnoog tipa koji
dolazi u kompleksu sa stanišnim tipom 62A0 Istočno submediteranski suhi travnjaci
(Scorzoneretalia villosae))
-
vuk (Canis lupus) (cilj očuvanja: očuvano 17000 ha pogodnih staništa (šume i ostala
prirodna staništa) koja doprinose očuvanju jednog čopora)
-
mosorska gušterica (Dinarolacerta mosorensis) (cilj očuvanja: očuvano 3480 ha
pogodnih staništa za vrstu (gola i krševita staništa s malo vegetacije, bušika, rubovi
šuma i suhozidi na višim nadmorskim visinama) koja podržavaju njenu populaciju)
-
crvenkrpica (Zamenis situla) (cilj očuvanja: očuvano 13580 ha pogodnih staništa za
vrstu (otvorena, sunčana i suha staništa, osobito kamenita i stjenovita staništa s
nešto vegetacije koja imaju dovoljno zaklona i potencijalnih skrovišta poput bušika,
kamenjarskih livada i pašnjaka, suhozida, obradive površine, vinogradi, vrtovi,
maslinici))
-
dinarski voluhar (Dinaromys bogdanovi) (cilj očuvanja: očuvano 9420 ha pogodnih
staništa za vrstu (djelomično otvorena krševita staništa, travnjaci na kršu te krševita
staništa u kompleksu sa travnjacima, šumom i bušicima))
-
Značajna staništa:
-
62A0 Istočno submediteranski suhi travnjaci (Scorzoneretalia villosae) (cilj
očuvanja: očuvano 230 ha površine stanišnog tipa u zoni u kojoj dolazi samostalno,
250 ha stanišnog tipa u zoni u kojoj dolazi u kompleksu sa stanišnim tipom 8210
Karbonatne stijene s hazmofitskom vegetacijom  i 4 ha u zoni u kojoj dolazi u
kompleksu sa stanišnim tipom 8140 Istočnomediteranska točila te 2260 ha u zoni u
kojoj dolazi u kompleksu s drugim staništima)
-
8210 Karbonatne stijene s hazmofitskom vegetacijom  (cilj očuvanja: očuvano 80 ha
površine stanišnog tipa u zoni u kojoj dolazi samostalno, 35 ha stanišnog tipa u zoni
u kojoj dolazi u kompleksu sa stanišnim tipom 8140 Istočnomediteranska točila i 250
ha u kojem dolazi  u kompleksu sa stanišnim tipom 62A0 Istočno submediteranski
suhi travnjaci (Scorzoneretalia villosae) te 3240 ha u zoni u kojoj dolazi u kompleksu
s drugim staništima)
-
8310 Špilje i jame zatvorene za javnost (cilj očuvanja: očuvano devet registriranih
speleoloških objekata koji odgovaraju opisu stanišnog tipa)
-
8140 Istočnomediteranska točila (cilj očuvanja: očuvano 3 ha površine stanišnog
tipa u zoni u kojoj dolazi samostalno, 35 ha stanišnog tipa u zoni u kojoj dolazi u
kompleksu sa stanišnim tipom 8210 Karbonatne stijene s hazmofitskom vegetacijom
i 4 ha u kojem dolazi u kompleksu sa stanišnim tipom 62A0 Istočno submediteranski
suhi travnjaci (Scorzoneretalia villosae) te 25 ha u zoni u kojoj dolazi u kompleksu
s drugim staništima)
-
6110* Otvorene kserotermofilne pionirske zajednice na karbonatnom kamenitom tlu
(cilj očuvanja: očuvane otvorene površine i karakteristične pionirske vrste u zoni od
17005 ha)
-
cetinski vijun
(Cobitis dalmatina) (cilj očuvanja: očuvana pogodna staništa za
vrstu (pridnena staništa sporo tekućih dijelova vodotoka, s pjeskovitim, muljevitim
ii šljunkovitim supstratom ili dna obrasla gustom vegetacijom) unutar 50 km
riječnog toka i kanala koja podržavaju njenu populaciju)
-
pijurica (Phoxinellus alepidotus) (cilj očuvanja: očuvana pogodna staništa za vrstu
(dijelove s kamenitom podlogom i razvijenom vodenom vegetacijom) unutar 2,1 ha
ujezerenih staništa i 50 km riječnog toka i kanala koja podržavaju njenu populaciju)
-
bjelonogi rak (Austropotamobius pallipes ) (cilj očuvanja: očuvano 55 km vodotoka
pogodnih za vrstu (dijelovi toka s pjeskovitim i kamenim dnom te vodotoci s
prirodnom hidromorfologijom i razvijenom obalnom vegetacijom))
-
potočni rak (Austropotamobius torrentium*) (cilj očuvanja: očuvano 96 km vodotoka
pogodnih za vrstu (vodotoci s prirodnom hidromorfologijom i razvijenom obalnom
vegetacijom i kanali))
-
dugokrili pršnjak (Miniopterus schreibersii) (cilj očuvanja: očuvana porodiljna
kolonija od najmanje 300 do 350 jedinki, migracijska populacija u brojnosti od
najmanje 50 do 200 jedinki te očuvana skloništa (podzemni objekti - osobito Vodena
jama Rumin, Vodena peća i Crvenkuša-Tamnica-Suhi Rumin) i pogodna lovna
staništa za vrstu u zoni od 4780 ha (bjelogorična šumska staništa bogata
strukturama, nizinska šumska i grmljem/makijom/šikarom obrasla staništa, stari
voćnjaci i maslinici))
-
dugonogi šišmiš (Myotis capaccinii) (cilj očuvanja: očuvana porodiljna kolonija u
brojnosti od najmanje 100 do 750 jedinki, migracijska populacija u brojnosti od
najmanje 50 do 90 jedinki i zimujuća populacija u brojnosti od najmanje 30 jedinki
te očuvana skloništa (podzemni objekti - osobito Vodena jama Rumin, Vodena peća
i Crvenkuša-Tamnica-Suhi Rumin) i pogodna lovna staništa za vrstu u zoni od 4780
ha (šumovita područja i vodotoci u prirodnom stanju, uključujući obalnu
vegetaciju))
-
riđi šišmiš (Myotis emarginatus) (cilj očuvanja: očuvana porodiljna kolonija u
brojnosti od najmanje 100 jedinki te očuvana skloništa (podzemni objekti, osobito
sustav Crvenkuša-Tamnica-Suhi Rumin i Vodena peća) i pogodna lovna staništa za
vrstu u zoni od 4780 ha (šumska staništa bogata strukturama, područja pod
tradicionalnom poljoprivredom s velikom raznolikosti krajobraza te makija))
-
Blazijev potkovnjak (Rhinolophus blasii) (cilj očuvanja: očuvana migracijska
populacija u brojnosti od najmanje 30 do 50 jedinki, zimujuća populacija u brojnosti
od najmanje 15 do 20 jedinki te očuvana skloništa (podzemni objekti - osobito
Vodena jama Rumin, Vodena peća i Crvenkuša-Tamnica-Suhi Rumin) te pogodna
lovna staništa za vrstu u zoni od 4780 ha (topli i suhi vegetacijom obrasli obronci te
garizi i šibljaci))
-
južni potkovnjak (Rhinolophus euryale) (cilj očuvanja: očuvana porodiljna kolonija
u brojnosti od najmanje 100 do 200 jedinki i migracijska populacija od najmanje 50
do 80 jedinki te očuvana skloništa (podzemni objekti - osobito Crvenkuša-Tamnica-
Suhi Rumin i Vodena peća) te pogodna lovna staništa u zoni od 4780 ha
(bjelogorične šume, močvarne šume, šikare, nasadi maslina))
-
veliki potkovnjak (Rhinolophus ferrumequinum) (cilj očuvanja: očuvana porodiljna
kolonija u brojnosti od najmanje 50 do 150 jedinki te očuvana skloništa (podzemni
objekti - osobito sustav Crvenkuša-Tamnica-Suhi Rumin, Vodena špilja Rumin i
Vodena peća) te pogodna lovna staništa u zoni od 4780 ha (mozaici različitih
staništa tipova šuma, pašnjaka, makije, drvoreda, livada s voćnjacima koja su
međusobno povezana živicama i drugim elementima krajobraza))
-
mali potkovnjak (Rhinolophus hipposideros) (cilj očuvanja: očuvana zimujuća
kolonija u brojnosti od najmanje 10 do 15 jedinki te očuvana skloništa (podzemni
2.3. Opis glavnih obilježja tehnološkog procesa
3.3. Hidrološke značajke
3.5. Seizmološke značajke
3.9. Zaštićena područja, ekološka mreža i staništa
4.8. Opis mogućih značajnih utjecaja na okoliš nakon prestanka korištenja
2.3.1. Tehnički opis postrojenja za proizvodnju OIE
Voditelj izrade:
Projektom je obuhvaćana kompletna instalacija odvodnje objekta do priključka na instalaciju
javne odvodnje. Odvodnja građevine podijeljena je na:
završavaju ventilacijskom kapom iznad krova (u slučaju ravnog krova min na 1m visine).
Minimalni promjer ventilacijske cijevi iznosi 100 mm. Sva skretanja cijevi izvode se od dva
koljena 45°. Na svakoj etaži i svakom skretanju vertikala obavezna je ugradnja kontrolnih
revizijskih okna dimenzije jednake dimenziji cijevi.
U nastavku je dan tehnički opis rada postrojenja, od prihvata i predobrade ulazne sirovine
do energetskog iskorištavanja proizvedenog bioplina te pripreme dehidriranog digestata
namijenjenog za primjenu u poljoprivredne ili druge svrhe. Shematski prikaz cjelokupnog
tehnološkog procesa prikazan je na sljedećoj slici.
materijala. Kontejnerski uređaj opremljen je sustavom koji sprječava taloženje materijala te
vijčanim transporterima za doziranje u ulazno miješalo. U miješalici ulaznog materijala se
obavlja i miješanje i dodavanje tehnološke vode i inokuluma (izlazni digestat). Kao tehnološka
voda se koristi tekući digestat iz privremenog spremnika tekućeg supstrata ili tekući otpad iz
spremnika tekućeg supstrata. Spremnik tekućeg supstrata opremljen je opremom za prihvat
tekućina iz auto cisterni. Klipnom pumpom se pripremljeni supstrat dozira preko cijevnog
izmjenjivača topline u digestor. Svi transporteri izvan građevine trebaju biti potpuno zatvoreni
kako se ne bi širio neugodan miris. Digestor će biti ugrađen neposredno do uređaja za
privremeni smještaj i strukturalno je povezan s nastavnim uređajima za dehidraciju digestata.
Takav neposredni smještaj olakšava održavanje, popravke i smanjuje neugodne mirise.
izdvojenog materijala bila moguća pomoću bagera s košarom. Zvjezdasto sito je izvedeno sa
sistemom koji onemogućava namotavanje vrećica oko rotora.
Zakrivljeno dno digestora i miješalica sprječavaju taloženje taloga ili nečistoća u
digestoru.
procesa smjesa digestata uz dovoljno vlage i kisika predstavlja idealan medij za
mikroorganizme koji su u digestatu i koji svojim metabolizmom dodatno razgrađuju organske
tvari pri čemu nastaje toplina koja se može uočiti povišenjem temperature do 62°C. Ista toplina
služi za djelomično sušenje digestata. Predviđeno je vođenje procesa do 4-5 tjedna s 1-3
prevrtanja tjedno. Pred-sušenje digestata predviđeno je u zatvorenoj hali s izmjenama zraka do
8 izmjena zraka na sat, dok se zrak iz hale pročišćava na biofiltru prije njegovog ispuštanja u
okoliš. U hali za pred-sušenje predviđeno je formiranje 4 hrpe širine do 4,5 m na dnu, visine
do 2,1 m i duljine 50 m. Predviđene dimenzije hrpe digestata namijenjenog pred-sušenju
prikazane su u sljedećoj tablici. Digestat se od mjesta dehidracije digestata i/ili skladištenja
digestata dovozi u halu predsušenja utovarivačem.
kondenzacijskom oknu i odgovarajućim ventilima za ispuštanje kondenzata. Prilikom prolaska
bioplina kroz cjevovod isti se hladi i vodena para kondenzira. Iz cjevovoda se kondenzat ispušta
u kondenzacijskom oknu, te sakuplja u spremniku iz kojeg se onda prepumpava na
zbrinjavanje.
predviđena je sigurnosna plinska baklja. Sigurnosna plinska baklja se automatski aktivira u
slučaju otkazivanja rada kogeneracijskog postrojenja ili u slučaju povećane proizvodnje
bioplina (detekcija povećanja tlaka). Na taj način spriječeno je istjecanje bioplina u atmosferu
te njegov negativan utjecaj na okoliš.
• pretežito poslovnu namjenu (K, K1, K2, K3) u kojima se mogu graditi poslovne (poslovni
hoteli i ostale poslovne građevine), trgovačke te komunalno servisne građevine kao osnovni
sadržaji (više od 50%) površine, te prateći proizvodni (proizvodnja i prerada vezana uz
stočarstvo i poljoprivredu) i servisno-skladišni sadržaji.
Najveće prosječne temperature su u kolovozu (oko 22.4°C), a najniže prosječne
temperature siječnju (oko 2.7°C).
Stanje klime za razdoblje 1971.-2000. (referentno razdoblje) i klimatske promjene za
buduća vremenska razdoblja 2011.-2040. i 2041.-2070. analizirani su za područje Hrvatske na
osnovi rezultata numeričkih integracija regionalnim klimatskim modelom (RCM) RegCM.
Regionalnim klimatskim modelom izračunate su promjene (projekcije) za buduću klimu
uzimajući u obzir dva scenarija razvoja koncentracije stakleničkih plinova u budućnosti
(RCP4.5 i RCP8.5). Scenarij RCP4.5 smatra se umjerenijim scenarijem te ga karakterizira
srednja razina koncentracija stakleničkih plinova uz očekivanja njihovog smanjenja u
budućnosti, koja bi dosegla vrhunac oko 2040. godine. Scenarij RCP8.5 smatra se ekstremnim
scenarijem te ga karakterizira kontinuirano povećanje koncentracije stakleničkih plinova, koja
bi do 2100. godine bila i do tri puta viša od današnje. Analiza klimatskih promjena izrađena je
modeliranjem modelom RegCM na prostornoj rezoluciji 50 km te je izrađena dodatna analiza
istim modelom na prostornoj rezoluciji 12,5 km.
Procijenjeni porast razine Jadranskog mora do kraja 21. stoljeća je u rasponu između 40
i 65 cm prema rezultatima nekoliko istraživačkih grupa. No, ovu procjenu treba promatrati u
kontekstu znatnih neizvjesnosti vezanih za ovaj parametar (tektonski pokreti, promjene brzine
porasta globalnih razina mora, nepostojanje istraživanja za Jadran upotrebom oceanskih ili
združenih klimatskih modela i dr.).
predstavlja područja ekološke mreže Europske unije Natura 2000 koju čine područja očuvanja
značajna za ptice – POP i područja očuvanja značajna za vrste i stanišne tipove - POVS.
ispušta u sustav javne odvodnje. Čvrsti, dehidrirani digestat skladišti se na vodonepropusnoj
površini unutar objekta kako bi se spriječio prodor oborinskih voda.
S obzirom na navedeno ne očekuje se negativni utjecaj emisije neugodnih mirisa s
lokacije područja postrojenja tijekom korištenja zahvata.
negativnog intenziteta s vremenskim trajanjem ograničenim na samu fazu izvođenja
građevinskih radova, odnosno vremenski je ovaj utjecaj kratkotrajan i vremenski ograničen.
Utjecaj nije moguće izbjeći, a nakon završetka izgradnje opisani negativni utjecaji će u
potpunosti izostati.
S obzirom na karakteristike zahvata, mogu se očekivati blagi negativni utjecaji na
prometne karakteristike područja u fazi izvođenja građevinskih radova koji će završetkom
radova u potpunosti nestati.
Svi utjecaji na biljni i životinjski svijet uslijed izvođenja građevinskih radova smatraju
se blago negativnim, privremenim te prostorno ograničenim.
utjecati na životinjski svijet ukoliko dođe do konzumacije štetnih tvari. Nakon završetka radova
i pojedinih faza radova gradilište će se potpuno očistiti od svog otpadnog građevinskog
materijala, drvene građe, armature, oplate i ostalih vrsta otpada te će otpadni materijali biti
zbrinuti u dogovoru s nadležnim službama sukladno zakonu i propisima.
komunalnog otpada. Istim pravilnikom se regulira i koncentracija onečišćenja koja je
dozvoljena u gnojivima, odnosno u poboljšivačima tla. Zakonom  o gnojivima i poboljšivačima
tla („Narodne novine“, broj 163/03, 40/07, 81/13, 14/14 i 32/19) definirana je primjena
poboljšivača tla u poljoprivredi.
Buka koja će nastajati od radom postrojenja neće prijeći razine propisane Zakonom o
zaštiti od buke („Narodne novine“, broj 30/09, 55/13, 153/13, 41/16, 114/18 i 14/21) i
Pravilnikom o najvišim dopuštenim razinama buke s obzirom na vrstu izvora buke, vrijeme i
mjesto nastanka („Narodne novine“, broj 143/21), odnosno neće imati negativan utjecaj na
okolno stanovništvo te na okoliš.
otpada, oštećenja okolne vegetacije uslijed kretanja građevinske mehanizacije te narušavanja
karakteristika staništa radi povećane emisije buke i prašine uslijed građevinskih radova.
Pravilnom organizacijom gradilišta i ispravnim provođenjem građevinskih radova negativni će
utjecaji na okoliš biti izbjegnuti, a oni neizbježni (buka, emisije prašine) bit će minimalizirani.
i planirani zahvati koji bi zajedno s predmetnim zahvatom mogli uzrokovati značajno negativan
utjecaj na okoliš.
smjeru jugoistoka do raskrižja putova na kojem se nalazi T34*2 (x532009,393;
y4813275,818). Od raskrižja i T34 granica ide putem u smjeru jugozapada (prema dionici
autoceste Split Šestanovac) sve do T35*2 (x531209,545;y4812617,195) koja se nalazi
na zapadnom rubu autoceste. Granica dalje nastavlja zapadnim rubom autoceste u smjeru
jugozapada sve do T36*2 (x532686,478; y4811611,639). Od T36 nastavlja putem u
smjeru jugozapada do T37*2 (x532300,370; y4811171,668) te nastavlja zapadnim
rubom puta u smjeru juga do T38 (x532279,290; y4811048,874). Iz T38 granica nastavlja
ravnom linijom u smjeru jugozapada do T39 (x531638,346; g4810459,782) koja se
nalazi na putu te zatim nastavlja u istom smjeru ravnom linijom do T40 (x531456,877;
y4810261,930) koja se nalazi na cesti, pored crkve Sv. Ante u Zadvarju. Iz T40 granica
nastavlja zapadnim rubom ceste sve do točke T41 (x531628,238; y4809859,432) koja se
nalazi na raskrižju cesta. Iz raskrižja odnosno T41 granica nastavlja zapadnim rubom
ceste u smjeru zapada prema HE Kraljevac odnosno prema mjestu Smoline gdje se nalazi
T42 (x523130,951; y4810291,254). Iz T42 granica ide dalje zapadnim rubom ceste u
smjeru zapada do raskrižja putova u naselju Podašpilje gdje se nalazi T43 (x520537,750;
y4810255,224). Od T43 granica prati greben sjevernog dijela Omiške Dinare u smjeru
zapada do vrha Kula odnosno trigonometrijske točke na 862.8 m nad. visine. Od T43
granica ide ravnom linijom u smjeru sjeverozapada do vrha Stražina na 731 m nad. visine
te nastavlja preko grebena do vrha Debela glavica koji se nalazi na 563 m nad. visine.
Od Debele glavice granica ide ravnom linijom u smjeru sjeverozapada do vrha Fortica
odnosno trigonometrijske točke na 303.1 m nad. visine. Od te točke granica po grebenu
nastavlja u smjeru sjeverozapada do T44 (x515660,503; y4811843,246) koja se nalazi na
trigonometrijskoj točki (3.4 m nad. visine) na vanjskoj strani tunela u Omišu, točnije na
obali rijeke Cetine. Granica iz T44 nastavlja ravnom linijom u smjeru sjeverozapada
preko rijeke Cetine do početne T1 koja se nalazi na sjeverozapadnoj obali rijeke Cetine
na mjestu gdje potok Lisičina utječe u rijeku.
• Značajke: Na svom putu do mora rijeka Cetina stvorila je niz karakterističnih
objekti - osobito  sustav Crvenkuša-Tamnica-Suhi Rumin, Vodena špilja Rumin i
Vodena peć) te pogodna lovna staništa u zoni od 4780 ha (šumska staništa bogata
strukturama, područja pod tradicionalnom poljoprivredom s velikom raznolikosti
krajobraza te makija))
-
livadni procjepak (Chouardia litardierei) (cilj očuvanja: očuvano 2080 ha pogodnih
staništa za vrstu (otvorene periodički vlažne travnjačke zajednice u kojima vrsta
dolazi))
-
barska kornjača (Emys orbicularis) (cilj očuvanja: očuvana pogodna staništa za
vrstu (kopnene vode i poplavna područja gusto obrasla vegetacijom s osunčanim
obalama te kopnena staništa pogodna za polaganje jaja poput vlažnih livada i
šumskih sastojina s  odumrlim stablima na osunčanom položaju) u zoni od 4300 ha)
-
Značajna staništa:
-
3260 Vodni tokovi s vegetacijom Ranunculion fluitantis i Callitricho-Batrachion
(cilj očuvanja: očuvan stanišni tip u zoni od 28 km vodotoka)
-
62A0 Istočno submediteranski suhi travnjaci (Scorzoneretalia villosae) (cilj
očuvanja: očuvano 150 ha postojeće površine stanišnog tipa u zonama u kojima
dolazi samostalno i 279 ha u kompleksu s drugim staništima)
-
6540 Submediteranski travnjaci sveze Molinio-Hordeion secalini (cilj očuvanja:
očuvano 159 ha postojeće površine stanišnog tipa u zonama u kojima dolazi
samostalno i 1090 ha u kompleksu s drugim staništima)
-
8310 Špilje i jame zatvorene za javnost (cilj očuvanja: očuvano šest registriranih
speleoloških objekta koji odgovaraju opisu stanišnog tipa)
crkva Gospa Stomorica. Od T6 granica nastavlja ravnom linijom u smjeru sjeveroistoka
do T7 (x514531,492; y4812721,761) gdje se nalazi crkva Svetog Ante u mjestu Naklice.
Od T7 granica nastavlja istočnim rubom glavne ceste u smjeru sjeverozapada do raskrižja
sjeverno od predjela Paprenica gdje se nalazi T8 (x513833,962; y4813675,411). Od T8
granica ide južnim rubom glavne ceste u smjeru istoka prema naselju Gata do raskrižja u
