text,label
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj
Analiza prostornih kapaciteta i uvjeta za korištenje
potencijala obnovljivih izvora energije u Republici Hrvatskoj

jedinica za proizvodnju energije, koja može biti kotao u kojem plin direktno izgara predajući
toplinu vodi i motor generator koji izgaranjem bioplina stvara električnu snagu i kao
nusprodukt toplinu koja se opet predaje vodi.

stopa obnove u zgradarstvu, koja danas iznosi oko 1% trebala bi se povećati do 2% do 2030.

Potrebno je omogućiti planiranje vjetroenergetskih postrojenja na  prostorima uspostavljene
eksploatacije nafte i plina ili geotermalnih resursa, ukoliko tehnologije bušenja to dozvoljavaju.

Osigurati minimalnu udaljenost od 500 m od civilnih zračnih luka, u svrhu sprječavanja
interferencija s radarskom opremom i nastanka fizičkih prepreka, dok je detaljnija istraživanja
potrebno provesti u zoni 500 m – 15 km.

Osigurati minimalnu udaljenost od 500 m od sportskih letjelišta, kako bi se spriječio utjecaj
turbulencija pri uzlijetanju i slijetanju, dok je detaljna ispitivanja u sklopu propisanih postupaka
zaštite okoliša potrebno provesti u zoni 500 m – 1,5 km.

Potrebno je osigurati da postrojenje nema utjecaj na odašiljanje i prijem usluga televizije,
radija, mobitela ili interneta, pri čemu je potrebno u obzir uzeti uvjete Pravilnika o načinu i
uvjetima određivanja zone elektroničke komunikacijske infrastrukture i druge povezane
opreme, zaštitne zone i radijskog koridora te obvezama investitora radova ili građevine (NN
075/2013), te Uredbe o mjerilima razvoja elektroničke komunikacijske infrastrukture i druge
povezane opreme (NN 131/2012 i NN 92/2015).

U odnosu na sve vojne lokacije i građevine potrebno je primijeniti zone zabrane, ograničenja i
kontrolirane gradnje sukladno Pravilniku o zaštitnim i sigurnosnim zonama oko vojnih lokacija
i građevina (NN 122/2015).

Udaljenost od ruba prometne infrastrukture (željeznice, ceste do lokalne razine) i svih zračnih
elektroenergetskih vodova, radi sigurnosti i zaštite imovine, mora biti najmanje 1,5 visina
vjetroagregata (visina uzdignute lopatice), dok je u slučaju autocesta i brzih cesta u sklopu
propisanih postupaka zaštite okoliša potrebno provesti dodatno istraživanje utjecaja
treperenja sjena u zoni do 350 m udaljenosti od ruba kolnika.

Na autoceste i uz njihovu neposrednu blizinu dozvoliti ugradnju malih vjetroelektrana
pokretanih na snagu vjetra proizvedenu vozilima u kretnji, ako su ispunjeni ostali kriteriji
pogodnosti.

Za ukopanu infrastrukturu poput kabliranih elektrovodova, sustava javne vodoopskrbe i
odvodnje, plinovoda, naftovoda i produktovoda, potrebno je poštivati zakonom propisane
zaštitne zone.

Vjetroelektrane ne smiju se planirati na poljoprivrednom zemljištu boniteta P1 ni melioriranom
poljoprivrednom zemljištu.

Potrebno je osigurati kontinuitet poljoprivredne proizvodnje na poljoprivrednim zemljištima
P2 i P3 unutar vjetroenergetskog postrojenja, pri čemu se mora voditi računa da se
rasporedom vjetroagregata i koridora pripadajuće infrastrukture obradiva tla očuvaju u što
većoj mjeri, tj. ukupno ne smiju zauzeti više od 10% P2 i 30 % P3 zemljišta jedne krajobrazne
cjeline.

Kako bi se osigurala sigurnost obalne linije, protoka voda, kao i  hidrotehničkih građevina,
potrebno je od obala vodnog tijela, te nasipa, sifona, hidrotehničkih tunela, obaloutvrda,
natkrivenih regulacija i sl. osigurati udaljenost od najmanje 20 m, odnosno prema posebnim
uvjetima.

U svrhu racionalizacije korištenja prostora, vjetroenergetska postrojenja i prateću
infrastrukturu planirati uz postojeće infrastrukturne koridore, gdje god je to moguće.

Planiranje i gradnja vjetroenergetskih postrojenja nije dozvoljena u područjima prirode od
međunarodnog značaja (Ramsar, UNESCO svjetska kulturna i prirodna baština, UNESCO
""Čovjek i biosfera"", UNESCO Svjetski geoparkovi), te u područjima prirode od nacionalnog
značaja u kategorijama strogi rezervat, nacionalni park, posebni rezervat, spomenik prirode,
značajni krajobraz, park-šuma i spomenik parkovne arhitekture. Za sva ostala područja,
uključujući Natura2000 područja, područja rasprostranjenja i koridora velikih zvijeri, ugroženih

Vjetroenergetska postrojenja nije moguće planirati unutar prve zone sanitarne zaštite, dok je
na nižim razinama planiranja potrebno propisati detaljnije uvjete za II, III i IV. zonu, osobito u
odnosu na zahtjeve prema standardima pristupnih prometnica.

Vjetroenergetska postrojenja nije moguće planirati unutar zona velike vjerojatnosti
pojavljivanja poplava, radi zaštite prirodno plavljenih površina, sprječavanja poremećaja
